Entry_ID	List_ID	Code	Concept_ID	Concept	Word	Comment	Standard_Transcription	Stem
3903	159	Tukita4	34	the copper	пахьи	NA	пахьу	21
3904	2	Arkhit1	34	the copper	цур	CONFIRMED	цур	23
3905	3	Arkhit2	34	the copper	цур	cognate with rutul?	цур	23
3906	4	Arkhit3	34	the copper	цур	NA	цур	23
3907	5	Arkhit4	34	the copper	цур	NA	цур	23
3908	6	Arkhit5	34	the copper	цур	NA	цур	23
3909	7	Arkhit6	34	the copper	цур	NA	цур	23
3910	21	D_Lezgian	34	the copper	цур	NA	цур	23
3911	66	Khlyut1	34	the copper	цур	NA	цур	23
3912	67	Khlyut2	34	the copper	цыр	NA	цур	23
3913	68	Khlyut3	34	the copper	цыр	NA	цур	23
3914	70	Khlyut5	34	the copper	цур	NA	цур	23
3915	121	Tsinit1	34	the copper	цур	NA	цур	23
3916	122	Tsinit2	34	the copper	цур	NA	цур	23
3917	123	Tsinit3	34	the copper	цур	NA	цур	23
3918	124	Tsinit4	34	the copper	цур	NA	цур	23
3919	125	Tsinit5	34	the copper	цур	NA	цур	23
3920	165	Fiy1	34	the copper	цур	NA	цур	23
3921	166	Fiy2	34	the copper	цур	NA	цур	23
3922	167	Gdym1	34	the copper	цуьр	NA	цур	23
3923	168	Gdym2	34	the copper	цуьр	hint	цур	23
3924	150	E_Avar	34	the copper	рез	желтая медь	рез	26
3925	151	E_Chechen	34	the copper	цIаста	NA	цIаста	28
3926	13	E_Azerbaijani	35	the corpse	cəsəd	NA	cəsəd	1
3927	106	Qax7	35	the corpse	cəset	NA	cəsəd	1
3928	139	D_Persian	35	the corpse	jasad	NA	jasad	1
3929	153	E_Persian	35	the corpse	jasad	NA	jasad	1
3930	1	Alibeglo1	35	the corpse	gvami	CONFIRMED	gvami	2
3931	17	D_Georgian	35	the corpse	gvami	NA	gvami	2
3932	148	E_Georgian	35	the corpse	gvami	NA	gvami	2
3933	8	Bezhta1	35	the corpse	жаназа	NA	žanaza	4
3934	9	D_Botlikh	35	the corpse	джаназа	NA	джаназа	4
3935	12	D_Avar	35	the corpse	жаназа	NA	жаназа	4
3936	14	D_Bezhta1	35	the corpse	žanaza	NA	žanaza	4
3937	18	D_Hinuq	35	the corpse	жаназа	NA	жаназа	4
3938	19	D_Karata	35	the corpse	джаназа	NA	джаназа	4
3939	53	Karata1	35	the corpse	джаназа	NA	джаназа	4
3940	54	Karata2	35	the corpse	джаназа	NA	джаназа	4
3941	55	Karata3	35	the corpse	джаназа	NA	джаназа	4
3942	56	Karata4	35	the corpse	джаназа	NA	джаназа	4
3943	126	Tukita1	35	the corpse	джаназа	NA	джаназа	4
3944	139	D_Persian	35	the corpse	jenazeh	NA	jenāze	4
3945	140	D_Archi	35	the corpse	zanazi	NA	zanazi	4
3946	141	D_Bezhta2	35	the corpse	žanaza	NA	žanaza	4
3947	150	E_Avar	35	the corpse	жаназа	NA	жаназа	4
3948	153	E_Persian	35	the corpse	jenāze	NA	jenāze	4
3949	154	Anchikh1	35	the corpse	джаназа	NA	джаназа	4
3950	161	Bezhta2	35	the corpse	джаназа	NA	žanaza	4
3951	157	Tukita2	35	the corpse	жаназа	NA	джаназа	4
3952	158	Tukita3	35	the corpse	жаназа	NA	джаназа	4
3953	160	Tukita5	35	the corpse	жаназа	NA	джаназа	4
3954	2	Arkhit1	35	the corpse	мийит	NA	мийит	9
3955	3	Arkhit2	35	the corpse	мийит	NA	мийит	9
3956	4	Arkhit3	35	the corpse	мийит	NA	мийит	9
3957	5	Arkhit4	35	the corpse	мийит	NA	мийит	9
3958	6	Arkhit5	35	the corpse	мийит	NA	мийит	9
3959	7	Arkhit6	35	the corpse	мийит	NA	мийит	9
3960	10	D_Agul	35	the corpse	майит	NA	майит	9
3961	13	E_Azerbaijani	35	the corpse	meyit	NA	meyit	9
3962	21	D_Lezgian	35	the corpse	мийит	NA	мийит	9
3963	23	D_Rutul	35	the corpse	майит	NA	майит	9
3964	24	D_Tabasaran	35	the corpse	майит	NA	майит	9
3965	26	Darvag1	35	the corpse	мейид	NA	meyit	9
3966	27	Darvag2	35	the corpse	мейит	NA	meyit	9
3967	28	Darvag3	35	the corpse	мейит	NA	meyit	9
3968	29	Darvag4	35	the corpse	мейит	NA	meyit	9
3969	29	Darvag4	35	the corpse	мийит	NA	meyit	9
3970	31	Darvag5	35	the corpse	мейит	NA	meyit	9
3971	32	Darvag6	35	the corpse	мейит	NA	meyit	9
3972	33	Dyubek1	35	the corpse	мийит	NA	майит	9
3973	34	Dyubek2	35	the corpse	мейит	NA	майит	9
3974	35	Dyubek3	35	the corpse	мейит	NA	майит	9
3975	36	Dyubek4	35	the corpse	мейит	NA	майит	9
3976	48	Ikhrek1	35	the corpse	майит	NA	майит	9
3977	49	Ikhrek2	35	the corpse	майит	NA	майит	9
3978	50	Ikhrek3	35	the corpse	майит	NA	майит	9
3979	51	Ikhrek4	35	the corpse	майит	NA	майит	9
3980	52	Ilisu1	35	the corpse	meyit	NA	meyit	9
3981	57	Khapil1	35	the corpse	мийит	NA	майит	9
3982	58	Khapil2	35	the corpse	мийит	NA	майит	9
3983	59	Khapil3	35	the corpse	мейит	NA	майит	9
3984	60	Khapil4	35	the corpse	мейит	NA	майит	9
3985	61	Khapil5	35	the corpse	мейит	NA	майит	9
3986	62	Khiv1	35	the corpse	майит	NA	майит	9
3987	63	Khiv2	35	the corpse	майит	NA	майит	9
3988	64	Khiv3	35	the corpse	майит	NA	майит	9
3989	65	Khiv4	35	the corpse	майит	NA	майит	9
3990	66	Khlyut1	35	the corpse	муит	NA	мийит	9
3991	67	Khlyut2	35	the corpse	муит	NA	мийит	9
3992	68	Khlyut3	35	the corpse	маит	NA	мийит	9
3993	69	Khlyut4	35	the corpse	муит	NA	мийит	9
3994	70	Khlyut5	35	the corpse	мийит	NA	мийит	9
3995	71	Khoredzh1	35	the corpse	майит	NA	майит	9
3996	72	Khoredzh2	35	the corpse	майит	NA	майит	9
3997	73	Khoredzh3	35	the corpse	майит	NA	майит	9
3998	74	Khoredzh4	35	the corpse	майит	NA	майит	9
3999	75	Khoredzh5	35	the corpse	майит	NA	майит	9
4000	76	Khoredzh6	35	the corpse	майит	NA	майит	9
4001	77	Khutkhul1	35	the corpse	майит	NA	майит	9
4002	78	Khutkhul2	35	the corpse	майит	NA	майит	9
4003	79	Khutkhul3	35	the corpse	майит	NA	майит	9
4004	80	Khutkhul4	35	the corpse	майит	NA	майит	9
4005	81	Kiche1	35	the corpse	майит	NA	майит	9
4006	82	Kiche2	35	the corpse	майит	NA	майит	9
4007	87	Kina2	35	the corpse	майит	NA	майит	9
4008	89	Kurag1	35	the corpse	майит	NA	мийит	9
4009	90	Laka1	35	the corpse	майит	NA	майит	9
4010	91	Laka2	35	the corpse	майит	NA	майит	9
4011	92	Laka3	35	the corpse	майит	NA	майит	9
4012	93	Laka4	35	the corpse	майит	NA	майит	9
4013	94	Laka5	35	the corpse	майит	NA	майит	9
4014	95	Laka6	35	the corpse	майит	NA	майит	9
4015	106	Qax7	35	the corpse	meyit	NA	meyit	9
4016	112	Rutul1	35	the corpse	майит	NA	майит	9
4017	115	Tatil1	35	the corpse	мейит	NA	майит	9
4018	116	Tatil2	35	the corpse	мийит	NA	майит	9
4019	117	Tatil3	35	the corpse	мийит	NA	майит	9
4020	118	Tatil4	35	the corpse	мейит	NA	майит	9
4021	119	Tatil5	35	the corpse	мейит	NA	майит	9
4022	120	Tpig1	35	the corpse	майит	NA	майит	9
4023	121	Tsinit1	35	the corpse	мийит	NA	мийит	9
4024	122	Tsinit2	35	the corpse	мийит	NA	мийит	9
4025	123	Tsinit3	35	the corpse	мийит	NA	мийит	9
4026	124	Tsinit4	35	the corpse	мийит	NA	мийит	9
4027	125	Tsinit5	35	the corpse	мийит	NA	мийит	9
4028	127	Yagdyg1	35	the corpse	мейит	NA	майит	9
4029	128	Yagdyg2	35	the corpse	мейит	NA	майит	9
4030	129	Yagdyg3	35	the corpse	мейит	NA	майит	9
4031	130	Yagdyg4	35	the corpse	мийит	NA	майит	9
4032	131	Yagdyg5	35	the corpse	мийит	NA	майит	9
4033	132	Yagdyg6	35	the corpse	мейит	NA	майит	9
4034	133	Yersi1	35	the corpse	мейид	NA	meyit	9
4035	134	Yersi2	35	the corpse	мийит	NA	meyit	9
4036	135	Yersi3	35	the corpse	мийит	NA	meyit	9
4037	136	Yersi4	35	the corpse	мейит	NA	meyit	9
4038	165	Fiy1	35	the corpse	мейит	NA	мийит	9
4039	166	Fiy2	35	the corpse	мейит	NA	мийит	9
4040	167	Gdym1	35	the corpse	мейит	NA	мийит	9
4041	169	Khnov1	35	the corpse	мейит	NA	майит	9
4042	170	Khnov2	35	the corpse	мейит	NA	майит	9
4043	171	Khnov3	35	the corpse	мийит	NA	майит	9
4044	172	Kina4	35	the corpse	майит	NA	майит	9
4045	173	Kina5	35	the corpse	майит	NA	майит	9
4046	175	Kina2a	35	the corpse	майит	NA	майит	9
4047	13	E_Azerbaijani	35	the corpse	meyit	NA	meyit	9
4048	15	D_Chechen	35	the corpse	дакъа	NA	дакъа	14
4049	151	E_Chechen	35	the corpse	дакъа	NA	дакъа	14
4050	146	D_Bagvalal	35	the corpse	къаркъáла	NA	къаркъáла	16
4051	152	E_Kumyk	35	the corpse	оьлю	NA	оьлю	11
4052	16	D_Gagatli	35	the corpse	рокьи	NA	рокьи	21
4053	18	D_Hinuq	35	the corpse	ракъи	NA	ракъи	21
4054	111	Rikvani1	35	the corpse	рокьи	NA	рокьи	21
4055	20	D_Kumyk	35	the corpse	сюек	NA	сюек	22
4056	152	E_Kumyk	35	the corpse	сюек	NA	сюек	22
4057	22	E_Russian	35	the corpse	труп	NA	труп	23
4058	25	D_Tsez	35	the corpse	ЦУДИ	NA	ЦУДИ	24
4059	153	E_Persian	35	the corpse	na'š	NA	na'š	26
4060	149	E_Arabic	35	the corpse	"جُثَّة
"	jutẖãẗ	"جُثَّة
"	29
4061	22	E_Russian	36	the cross	крест	NA	крест	3
4062	5	Arkhit4	36	the cross	хаш	NA	хаш	4
4063	7	Arkhit6	36	the cross	хаш	NA	хаш	4
4064	8	Bezhta1	36	the cross	хъанч	NA	qača	4
4065	9	D_Botlikh	36	the cross	хъанч	NA	хъанч	4
4066	10	D_Agul	36	the cross	хач	NA	хач	4
4067	12	D_Avar	36	the cross	хъанч	NA	хъанч	4
4068	13	E_Azerbaijani	36	the cross	xaç	NA	xaç	4
4069	14	D_Bezhta1	36	the cross	qanč	NA	qača	4
4070	16	D_Gagatli	36	the cross	хъанчи	NA	хъанчи	4
4071	18	D_Hinuq	36	the cross	хъанчи	NA	хъанчи	4
4072	20	D_Kumyk	36	the cross	хач	NA	хач	4
4073	21	D_Lezgian	36	the cross	хаш	NA	хаш	4
4074	23	D_Rutul	36	the cross	хач	NA	хач	4
4075	24	D_Tabasaran	36	the cross	хач	NA	хач	4
4076	25	D_Tsez	36	the cross	ХЪАIНЧ	NA	ХЪАIНЧ	4
4077	35	Dyubek3	36	the cross	хач	NA	хач	4
4078	48	Ikhrek1	36	the cross	хач	NA	хач	4
4079	49	Ikhrek2	36	the cross	хач	NA	хач	4
4080	50	Ikhrek3	36	the cross	хач	NA	хач	4
4081	51	Ikhrek4	36	the cross	хач	NA	хач	4
4082	52	Ilisu1	36	the cross	xaç	NA	xaç	4
4083	63	Khiv2	36	the cross	хъач	NA	хач	4
4084	64	Khiv3	36	the cross	хъач	NA	хач	4
4085	65	Khiv4	36	the cross	хач	NA	хач	4
4086	66	Khlyut1	36	the cross	хаш	NA	хаш	4
4087	67	Khlyut2	36	the cross	хам	NA	хаш	4
4088	68	Khlyut3	36	the cross	хаш	NA	хаш	4
4089	69	Khlyut4	36	the cross	хаш	NA	хаш	4
4090	70	Khlyut5	36	the cross	хаш	NA	хаш	4
4091	71	Khoredzh1	36	the cross	хъач	CONFIRMED	хач	4
4092	73	Khoredzh3	36	the cross	хач	NA	хач	4
4093	76	Khoredzh6	36	the cross	хач	NA	хач	4
4094	78	Khutkhul2	36	the cross	хач	NA	хач	4
4095	79	Khutkhul3	36	the cross	хач	CONFIRMED	хач	4
4096	80	Khutkhul4	36	the cross	хач	NA	хач	4
4097	81	Kiche1	36	the cross	хаш	NA	хач	4
4098	82	Kiche2	36	the cross	хаш	NA	хач	4
4099	83	Kidero1	36	the cross	хъанч	NA	ХЪАIНЧ	4
4100	84	Kidero2	36	the cross	хъач	NA	ХЪАIНЧ	4
4101	86	Kina1	36	the cross	хач	NA	хач	4
4102	87	Kina2	36	the cross	хач	NA	хач	4
4103	88	Kina3	36	the cross	хач	NA	хач	4
4104	89	Kurag1	36	the cross	хач	NA	хаш	4
4105	90	Laka1	36	the cross	хач	CONFIRMED	хач	4
4106	91	Laka2	36	the cross	хач	NA	хач	4
4107	92	Laka3	36	the cross	хач	NA	хач	4
4108	93	Laka4	36	the cross	хач	NA	хач	4
4109	95	Laka6	36	the cross	хач	NA	хач	4
4110	100	Qax1	36	the cross	xaç	NA	xaç	4
4111	101	Qax2	36	the cross	xaç	CONFIRMED	xaç	4
4112	102	Qax3	36	the cross	xaç	NA	xaç	4
4113	106	Qax7	36	the cross	xaç	NA	xaç	4
4114	107	Qax8	36	the cross	xaç	NA	xaç	4
4115	108	Qax9	36	the cross	xaç	NA	xaç	4
4116	111	Rikvani1	36	the cross	хъанч	NA	хъанчи	4
4117	112	Rutul1	36	the cross	хач	NA	хач	4
4118	121	Tsinit1	36	the cross	хаш	NA	хаш	4
4119	123	Tsinit3	36	the cross	хаш	NA	хаш	4
4120	124	Tsinit4	36	the cross	хаш	NA	хаш	4
4121	125	Tsinit5	36	the cross	хаш	NA	хаш	4
4122	133	Yersi1	36	the cross	хач	NA	xaç	4
4123	140	D_Archi	36	the cross	qanč	NA	qanč	4
4124	141	D_Bezhta2	36	the cross	qača	NA	qača	4
4125	141	D_Bezhta2	36	the cross	qanč	NA	qača	4
4126	142	Tlibisho1	36	the cross	хъанч	NA	хъаНч	4
4127	143	Tlibisho2	36	the cross	хъанч	NA	хъаНч	4
4128	144	Tlibisho3	36	the cross	хъанч	NA	хъаНч	4
4129	145	Tlibisho4	36	the cross	хъанч	NA	хъаНч	4
4130	146	D_Bagvalal	36	the cross	хъаНч	NA	хъаНч	4
4131	147	Kusur1	36	the cross	хач	NA	хъанч	4
4132	150	E_Avar	36	the cross	хъанч	NA	хъанч	4
4133	152	E_Kumyk	36	the cross	хач	NA	хач	4
4134	161	Bezhta2	36	the cross	ханч1	NA	qača	4
4135	165	Fiy1	36	the cross	хач	NA	хаш	4
4136	166	Fiy2	36	the cross	хач	NA	хаш	4
4137	170	Khnov2	36	the cross	хач	NA	хач	4
4138	172	Kina4	36	the cross	хач	NA	хач	4
4139	173	Kina5	36	the cross	хач	NA	хач	4
4140	174	Kina3a	36	the cross	хач	NA	хач	4
4141	175	Kina2a	36	the cross	хач	NA	хач	4
4142	176	Kina1a	36	the cross	хач	NA	хач	4
4143	156	Kwankhidatli1	36	the cross	хъанч	NA	хъанчи	4
4144	11	D_Arabic	36	the cross	saleeb	NA	"صَلِيب
"	5
4145	149	E_Arabic	36	the cross	"صَلِيب
"	ṣalīb	"صَلِيب
"	5
4146	153	E_Persian	36	the cross	salib	NA	salib	5
4147	1	Alibeglo1	36	the cross	ǯvari	NA	ǯvari	6
4148	96	Meshabash1	36	the cross	ǯvari	NA	ǯvari	6
4149	97	Meshabash2	36	the cross	ǯvari	NA	ǯvari	6
4150	103	Qax4	36	the cross	ǯvar	NA	ǯvari	6
4151	104	Qax5	36	the cross	ǯvari	NA	ǯvari	6
4152	105	Qax6	36	the cross	ǯvari	CHECK	ǯvari	6
4153	148	E_Georgian	36	the cross	ǯvari	NA	ǯvari	6
4154	15	D_Chechen	36	the cross	ж1ара	CHECK from georgian?	ж1ара	7
4155	151	E_Chechen	36	the cross	ж1ара	NA	ж1ара	7
4156	19	D_Karata	36	the cross	чаНчалик1	NA	чаНчалик1	9
4157	53	Karata1	36	the cross	чанчалик1	NA	чаНчалик1	9
4158	12	D_Avar	37	the cup	чашка	NA	чашка	6
4159	22	E_Russian	37	the cup	чашка	NA	чашка	6
4160	23	D_Rutul	37	the cup	чашка	NA	чашка	6
4161	48	Ikhrek1	37	the cup	чашка	NA	чашка	6
4162	49	Ikhrek2	37	the cup	чашка	NA	чашка	6
4163	51	Ikhrek4	37	the cup	чашка	NA	чашка	6
4164	81	Kiche1	37	the cup	чашка	NA	чашка	6
4165	82	Kiche2	37	the cup	чашка	NA	чашка	6
4166	87	Kina2	37	the cup	чашка	NA	чашка	6
4167	88	Kina3	37	the cup	чашка	NA	чашка	6
4168	150	E_Avar	37	the cup	чашка	NA	чашка	6
4169	172	Kina4	37	the cup	чашка	NA	чашка	6
4170	173	Kina5	37	the cup	чашка	мускьаб старинное слово, не знает что значит	чашка	6
4171	174	Kina3a	37	the cup	чашка	NA	чашка	6
4172	175	Kina2a	37	the cup	чашка	NA	чашка	6
4173	169	Khnov1	37	the cup	чашка	NA	чашка	6
4174	170	Khnov2	37	the cup	чашка	NA	чашка	6
4175	171	Khnov3	37	the cup	чашка	NA	чашка	6
4176	11	D_Arabic	37	the cup	finjaan	NA	"فِنْجَان
"	9
4177	13	E_Azerbaijani	37	the cup	fincan	NA	fincan	9
4178	13	E_Azerbaijani	37	the cup	fincan	NA	fincan	9
4179	17	D_Georgian	37	the cup	pinǯani	NA	pinǯani	9
4180	20	D_Kumyk	37	the cup	пинжан	NA	пинжа	9
4181	26	Darvag1	37	the cup	fincan	NA	fincan	9
4182	31	Darvag5	37	the cup	финджян	NA	fincan	9
4183	32	Darvag6	37	the cup	финджан	NA	fincan	9
4184	106	Qax7	37	the cup	fincan	NA	fincan	9
4185	134	Yersi2	37	the cup	финджян	NA	fincan	9
4186	139	D_Persian	37	the cup	pengan	NA	fenjān	9
4187	148	E_Georgian	37	the cup	pinǯani	NA	pinǯani	9
4188	149	E_Arabic	37	the cup	"فِنْجَان
"	fin̊jān	"فِنْجَان
"	9
4189	152	E_Kumyk	37	the cup	пинжа	NA	пинжа	9
4190	153	E_Persian	37	the cup	fenjān	NA	fenjān	9
4191	140	D_Archi	37	the cup	gel	NA	gel	10
4192	22	E_Russian	37	the cup	чашка	NA	чашка	12
4193	139	D_Persian	37	the cup	pialeh	NA	piyāle	14
4194	152	E_Kumyk	37	the cup	пиала	NA	пиала	14
4195	153	E_Persian	37	the cup	piyāle	NA	piyāle	14
4196	22	E_Russian	37	the cup	стакан	NA	стакан	15
4197	10	D_Agul	37	the cup	вакъ	NA	вакъ	18
4198	120	Tpig1	37	the cup	вакъ	NA	вакъ	18
4199	24	D_Tabasaran	37	the cup	гъаб	NA	гъаб	19
4200	62	Khiv1	37	the cup	къаб	NA	гъаб	19
4201	63	Khiv2	37	the cup	къаб	NA	гъаб	19
4202	64	Khiv3	37	the cup	къаб	NA	гъаб	19
4203	71	Khoredzh1	37	the cup	къаб	NA	гъаб	19
4204	72	Khoredzh2	37	the cup	гъаб	NA	гъаб	19
4205	73	Khoredzh3	37	the cup	къаб	NA	гъаб	19
4206	76	Khoredzh6	37	the cup	хъаб	NA	гъаб	19
4207	90	Laka1	37	the cup	гъаб	NA	гъаб	19
4208	92	Laka3	37	the cup	гъаб	NA	гъаб	19
4209	95	Laka6	37	the cup	гъаб	тарелка	гъаб	19
4210	116	Tatil2	37	the cup	гъаб	NA	гъаб	19
4211	117	Tatil3	37	the cup	къаб	NA	гъаб	19
4212	24	D_Tabasaran	37	the cup	жям	NA	жям	22
4213	25	D_Tsez	37	the cup	ЖÁМИ	NA	ЖÁМИ	22
4214	18	D_Hinuq	37	the cup	кIотIо	NA	кIотIо	25
4215	15	D_Chechen	37	the cup	кад	NA	кад	26
4216	151	E_Chechen	37	the cup	кад	NA	кад	26
4217	19	D_Karata	37	the cup	кь1елкь1а	NA	кь1елкь1а	27
4218	12	D_Avar	37	the cup	суркIа	NA	суркIа	31
4219	150	E_Avar	37	the cup	суркIа	NA	суркIа	31
4220	9	D_Botlikh	37	the cup	цIцIантIур	NA	цIцIантIур	32
4221	19	D_Karata	37	the cup	ц1ц1аНт1ур	NA	ц1ц1аНт1ур	32
4222	154	Anchikh1	37	the cup	ц1ант1ур	NA	ц1ц1аНт1ур	32
4223	148	E_Georgian	37	the cup	tasi	NA	tasi	39
4224	150	E_Avar	37	the cup	гьарац1и	NA	гьарац1и	41
4225	21	D_Lezgian	37	the cup	бади	NA	бади	NA
4226	24	D_Tabasaran	37	the cup	бадья	NA	бадья	NA
4227	68	Khlyut3	37	the cup	NA	NA	бади	NA
4228	69	Khlyut4	37	the cup	бади	NA	бади	NA
4229	165	Fiy1	37	the cup	NA	NA	бади	NA
4230	139	D_Persian	38	the debt	bedehee	NA	bedehi	2
4231	153	E_Persian	38	the debt	bedehi	NA	bedehi	2
4232	2	Arkhit1	38	the debt	бурдж	NA	БУРЖ	3
4233	3	Arkhit2	38	the debt	бурдж	NA	БУРЖ	3
4234	4	Arkhit3	38	the debt	бурдж	NA	БУРЖ	3
4235	5	Arkhit4	38	the debt	бурдж	NA	БУРЖ	3
4236	6	Arkhit5	38	the debt	бурдж	NA	БУРЖ	3
4237	7	Arkhit6	38	the debt	бурж	NA	БУРЖ	3
4238	10	D_Agul	38	the debt	бурдж	NA	бурдж	3
4239	12	D_Avar	38	the debt	борч	NA	борч	3
4240	13	E_Azerbaijani	38	the debt	borc	NA	borc	3
4241	20	D_Kumyk	38	the debt	борч	NA	борч	3
4242	21	D_Lezgian	38	the debt	БУРЖ	NA	БУРЖ	3
4243	23	D_Rutul	38	the debt	бырдж	NA	бырдж	3
4244	24	D_Tabasaran	38	the debt	бурж	NA	бурж	3
4245	24	D_Tabasaran	38	the debt	буржи	NA	бурж	3
4246	26	Darvag1	38	the debt	borc	NA	borc	3
4247	27	Darvag2	38	the debt	бурдж	NA	borc	3
4248	28	Darvag3	38	the debt	бурдж	NA	borc	3
4249	29	Darvag4	38	the debt	бурдж	NA	borc	3
4250	29	Darvag4	38	the debt	бурж	NA	borc	3
4251	31	Darvag5	38	the debt	бурж	NA	borc	3
4252	32	Darvag6	38	the debt	бурж	NA	borc	3
4253	33	Dyubek1	38	the debt	бурджу	NA	бурж	3
4254	34	Dyubek2	38	the debt	бурджу	NA	бурж	3
4255	35	Dyubek3	38	the debt	бурдж	NA	бурж	3
4256	36	Dyubek4	38	the debt	бурджу	NA	бурж	3
4257	48	Ikhrek1	38	the debt	бырдж	NA	бырдж	3
4258	49	Ikhrek2	38	the debt	бырдж	NA	бырдж	3
4259	50	Ikhrek3	38	the debt	бырч	NA	бырдж	3
4260	51	Ikhrek4	38	the debt	бырдж	NA	бырдж	3
4261	52	Ilisu1	38	the debt	borc	NA	borc	3
4262	57	Khapil1	38	the debt	бурж	NA	бурж	3
4263	58	Khapil2	38	the debt	бурдж	NA	бурж	3
4264	59	Khapil3	38	the debt	бурдж	NA	бурж	3
4265	60	Khapil4	38	the debt	бурджи	NA	бурж	3
4266	61	Khapil5	38	the debt	бурджу	NA	бурж	3
4267	62	Khiv1	38	the debt	бурдж	NA	бурж	3
4268	63	Khiv2	38	the debt	бурдж	NA	бурж	3
4269	64	Khiv3	38	the debt	бурдж	NA	бурж	3
4270	65	Khiv4	38	the debt	бурдж	NA	бурж	3
4271	66	Khlyut1	38	the debt	бурж	NA	БУРЖ	3
4272	67	Khlyut2	38	the debt	бурж	NA	БУРЖ	3
4273	68	Khlyut3	38	the debt	бурж	NA	БУРЖ	3
4274	69	Khlyut4	38	the debt	бурж	NA	БУРЖ	3
4275	70	Khlyut5	38	the debt	БУРЖ	NA	БУРЖ	3
4276	71	Khoredzh1	38	the debt	бурдж	NA	бурж	3
4277	72	Khoredzh2	38	the debt	бурдж	NA	бурж	3
4278	73	Khoredzh3	38	the debt	бурдж	NA	бурж	3
4279	74	Khoredzh4	38	the debt	бурдж	NA	бурж	3
4280	75	Khoredzh5	38	the debt	бурдж	NA	бурж	3
4281	76	Khoredzh6	38	the debt	бурч	NA	бурж	3
4282	77	Khutkhul1	38	the debt	бурдж	NA	бурдж	3
4283	78	Khutkhul2	38	the debt	бурдж	NA	бурдж	3
4284	79	Khutkhul3	38	the debt	бурдж	NA	бурдж	3
4285	80	Khutkhul4	38	the debt	бурдж	NA	бурдж	3
4286	81	Kiche1	38	the debt	бырдж	NA	бырдж	3
4287	82	Kiche2	38	the debt	бырдж	NA	бырдж	3
4288	86	Kina1	38	the debt	бырдж	NA	бырдж	3
4289	87	Kina2	38	the debt	бырдж	NA	бырдж	3
4290	88	Kina3	38	the debt	бырдж	NA	бырдж	3
4291	89	Kurag1	38	the debt	бурдж	NA	БУРЖ	3
4292	90	Laka1	38	the debt	бурдж	NA	бурж	3
4293	91	Laka2	38	the debt	бурдж	NA	бурж	3
4294	92	Laka3	38	the debt	бурдж	NA	бурж	3
4295	93	Laka4	38	the debt	бурдж	NA	бурж	3
4296	94	Laka5	38	the debt	бурдж	NA	бурж	3
4297	95	Laka6	38	the debt	бурдж	NA	бурж	3
4298	100	Qax1	38	the debt	borç	NA	borc	3
4299	101	Qax2	38	the debt	borc	NA	borc	3
4300	102	Qax3	38	the debt	borc	NA	borc	3
4301	106	Qax7	38	the debt	borç	NA	borc	3
4302	107	Qax8	38	the debt	borç	NA	borc	3
4303	108	Qax9	38	the debt	borç	NA	borc	3
4304	112	Rutul1	38	the debt	бырдж	NA	бырдж	3
4305	115	Tatil1	38	the debt	бурж	NA	бурж	3
4306	116	Tatil2	38	the debt	бурдж	NA	бурж	3
4307	117	Tatil3	38	the debt	бурж	NA	бурж	3
4308	118	Tatil4	38	the debt	бурджу	NA	бурж	3
4309	119	Tatil5	38	the debt	бурдж	CONFIRMED	бурж	3
4310	120	Tpig1	38	the debt	бурдж	NA	бурдж	3
4311	121	Tsinit1	38	the debt	бурдж	NA	БУРЖ	3
4312	122	Tsinit2	38	the debt	бурдж	NA	БУРЖ	3
4313	123	Tsinit3	38	the debt	бурдж	NA	БУРЖ	3
4314	124	Tsinit4	38	the debt	бурдж	NA	БУРЖ	3
4315	125	Tsinit5	38	the debt	бурдж	NA	БУРЖ	3
4316	127	Yagdyg1	38	the debt	бурдж	NA	бурж	3
4317	128	Yagdyg2	38	the debt	бурдж	NA	бурж	3
4318	129	Yagdyg3	38	the debt	бурж	NA	бурж	3
4319	130	Yagdyg4	38	the debt	бурдж	NA	бурж	3
4320	131	Yagdyg5	38	the debt	бурдж	NA	бурж	3
4321	132	Yagdyg6	38	the debt	бурджу	NA	бурж	3
4322	133	Yersi1	38	the debt	borc	NA	borc	3
4323	134	Yersi2	38	the debt	бурдж	NA	borc	3
4324	135	Yersi3	38	the debt	бурдж	NA	borc	3
4325	136	Yersi4	38	the debt	бурч	NA	borc	3
4326	150	E_Avar	38	the debt	борч	долг, обязанность	борч	3
4327	152	E_Kumyk	38	the debt	борч	NA	борч	3
4328	165	Fiy1	38	the debt	бурдж	NA	БУРЖ	3
4329	166	Fiy2	38	the debt	бурдж	NA	БУРЖ	3
4330	168	Gdym2	38	the debt	бурж	NA	БУРЖ	3
4331	169	Khnov1	38	the debt	бырдж	NA	бырдж	3
4332	170	Khnov2	38	the debt	бырдж	NA	бырдж	3
4333	171	Khnov3	38	the debt	бырдж	NA	бырдж	3
4334	172	Kina4	38	the debt	бырдж	NA	бырдж	3
4335	173	Kina5	38	the debt	бырдж	NA	бырдж	3
4336	174	Kina3a	38	the debt	бырдж	NA	бырдж	3
4337	175	Kina2a	38	the debt	бырдж	NA	бырдж	3
4338	176	Kina1a	38	the debt	бырдж	NA	бырдж	3
4339	11	D_Arabic	38	the debt	dein	NA	دَيْن	5
4340	149	E_Arabic	38	the debt	دَيْن	daẙn	دَيْن	5
